,Unnamed: 0,CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,per_slope_change_0,per_slope_change_1,per_slope_change_2,per_slope_change_3,per_slope_change_4,per_slope_change_5,per_slope_change_6,per_slope_change_7,slope_0,slope_1,slope_2,slope_3,slope_4,slope_5,slope_6,slope_7,slope_8,dif_first,dif_last
53056,53056,SUP-T1,909743,163,163_909743,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957560003,0.941332917,0.8177767459999999,0.692384689,0.512632349,0.38212562899999997,0.308049277,0.260825759,0.232945879,-0.6176468,6.614203999999999,0.014858841999999999,0.4335215,-0.27396315,-0.43239474,-0.36250156,-0.40961903,-0.38195997,-0.14604360000000002,-1.1120056999999999,-1.1285288,-1.6177703,-1.1745609,-0.66668695,-0.42501187,-0.25091892,0.04243999700000001,0.027879879999999996
53122,53122,SK-MEL-2,905955,180,180_905955,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9671042190000001,0.505335047,0.133760111,0.097230694,0.072073155,0.04334419999999999,0.044134837999999996,0.063479591,0.048048615999999995,13.037327000000001,-0.19532323,-0.9016903000000001,-0.31130743,0.14196217,-1.0275205,23.467299,-1.7976828,-0.29606223,-4.155922400000001,-3.3441741,-0.32876474,-0.22641782,-0.25856060000000003,0.007115733000000001,0.17410277,-0.13887876,0.0328957809999999,0.015430975000000006
184210,213122,RPMI-7951,910903,1006,1006_910903,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.993921618,0.95036442,0.634671935,0.834575657,0.674007702,0.482445555,0.463648423,0.300299944,0.302021843,6.1659474,6.2477627,-1.6332229999999999,-1.8032261000000003,0.19302893,-0.90187436,7.6900606,-1.0105412,-0.054705262000000004,-0.39201504,-2.8412319999999998,1.7991337,-1.4451112,-1.7240595,-0.16917445,-1.4701363,0.015497,0.006078381999999993,0.0017218990000000267
53192,53192,HuO9,907072,163,163_907072,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962834926,0.920030584,0.863015327,0.672114497,0.477052979,0.352975927,0.239666844,0.153886568,0.18551886399999998,0.1517371,0.33199596,2.3482432,0.021794558,-0.36390787,-0.08678448,-0.24295324,-1.3687594,-0.33448540000000004,-0.38523924,-0.5131371,-1.7181078,-1.7555531000000002,-1.1166935,-1.0197818,-0.77202255,0.28469062,0.03716507400000002,0.031632295999999976
53215,53215,RCC-AB,1524418,344,344_1524418,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9860473359999999,0.898749316,0.80719371,0.79763572,0.01399718,0.010329823,0.019239261,0.031685411000000004,0.013462941,5.256725,0.04877031,-0.8956048000000001,80.98801,-0.9953200999999999,-3.4293892,0.39696240000000005,-2.464105,-0.12557405,-0.7856823000000001,-0.8240003,-0.08602167,-7.0527453,-0.033006217000000004,0.08018495,0.11201536,-0.16400224,0.013952664000000059,0.018222470000000004
53220,53220,D-542MG,753549,276,276_753549,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981391424,0.950888527,0.8124593720000001,0.8081641829999999,0.5691961010000001,0.223394843,0.07752747900000001,0.040461166,0.034376999,0.6391864,3.5382269999999996,-0.9689721,54.636444,0.44706082,-0.5781757,-0.7458903,-0.83585715,-0.16747713,-0.27452624,-1.2458624,-0.038656536,-2.1507123,-3.1122115000000004,-1.3128064,-0.33359683,-0.054757535,0.018608575999999988,0.0060841670000000014
53227,53227,RCC-AB,1524418,346,346_1524418,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9830098690000001,0.83333879,0.8826474740000001,0.49617993200000005,0.17706624199999998,0.110664223,0.082883763,0.123422985,0.101358189,7.8092985,-1.3294468000000002,-8.837723,-0.17428088,-0.7919173,-0.58163214,-2.4592709999999998,-1.5442827,-0.15291113,-1.3470396999999998,0.44377790000000006,-3.4782078000000003,-2.8720226,-0.5976180999999999,-0.25002420000000003,0.36485305,-0.19858319,0.01699013099999991,0.022064795999999998
53282,53282,RCC-AB,1524418,331,331_1524418,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.999612382,0.8153525770000001,0.710029155,0.47042398799999996,0.35290666600000004,0.27041543100000004,0.19297336899999998,0.185714818,0.13658315,474.3755,-0.42839724,1.2749462,-0.50953764,-0.29805017,-0.061208844000000005,-0.90627104,5.768785,-0.003488481,-1.6583383999999999,-0.94791085,-2.1564462000000004,-1.0576557,-0.74242127,-0.6969785,-0.06532708599999999,-0.44218498,0.0003876179999999785,0.04913166800000002
53518,53518,NCI-H1975,924244,219,219_924244,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966583828,0.9120536370000001,0.811332387,0.538189154,0.347698112,0.352792995,0.335960982,0.402270619,0.37414861899999996,0.6318517,0.84707236,1.7118735,-0.30259663,-1.026746,-4.30371,-4.9394919999999995,-1.4241014,-0.30074537,-0.49077183,-0.9064911,-2.4582891,-1.7144191000000002,0.045853976,-0.15148823,0.59678674,-0.25309810000000005,0.03341617200000002,0.028122000000000036
53564,53564,MC116,907799,170,170_907799,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957533463,0.950697315,0.879546837,0.897648626,0.818415695,0.450140986,0.099410859,0.011735366,0.005524593,-0.8390219999999999,9.407935,-1.2544159,-5.377071,3.6480017,-0.047639966,-0.75002,-0.9291618,-0.3821987,-0.061525582999999995,-0.6403543,0.16291632,-0.71309626,-3.3144727,-3.1565714,-0.78907955,-0.05589696,0.042466537000000026,0.006210773
184730,214000,VAL,1331048,1003,1003_1331048,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95910794,0.944031862,0.585305077,0.63564143,0.38836508299999994,0.385944037,0.293574168,0.196726259,0.164981765,-0.63131964,22.794395,-1.1403196000000002,-5.9124784,-0.9902091000000001,37.152798,0.04847908,-0.6722232,-0.36802858,-0.1356849,-3.2285404,0.45302728,-2.2254867999999997,-0.021789463,-0.8313290000000001,-0.8716311,-0.28570047,0.04089206000000001,0.031744493999999984
184746,214028,TYK-nu,909774,1014,1014_909774,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9917358759999999,0.926171367,0.7396188020000001,0.7221979540000001,0.5471634989999999,0.379182808,0.33780868700000005,0.25493639100000004,0.227197137,6.933631,1.8453283,-0.90661705,9.047422000000001,-0.040299177,-0.75369716,1.0029986,-0.6652771,-0.07437712,-0.5900806,-1.6789730999999999,-0.15678747,-1.5753099,-1.5118261999999998,-0.37236708,-0.74585074,-0.24965332,0.008264124000000095,0.027739254000000046
53678,53678,OCI-AML2,910947,86,86_910947,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974418508,0.9894338290000001,0.9785084470000001,0.924907002,0.8299500790000001,0.643687965,0.11430327,-0.009390537,-0.00020009999999999998,-1.58696,-1.7276144,3.9061532,0.77153635,0.9615438000000001,1.8421488000000001,-0.7663441999999999,-1.0742999,-0.23023331,0.13513774,-0.098328166,-0.48241302,-0.85461223,-1.6763593,-4.7644625,-1.1132443,0.08271393,0.02558149200000004,0.009190437
184789,214101,HOP-62,905972,1006,1006_905972,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984983449,0.804637866,0.5738674,0.449050595,0.307579676,0.249445786,0.273115097,0.25166279,0.22130525,11.009784,0.27960134,-0.45913009999999993,0.13342857,-0.5890753000000001,-1.4071518,-1.906334,0.41511774,-0.135149,-1.6231103,-2.076934,-1.1233511,-1.2732382,-0.523205,0.21302387,-0.19307078,-0.2732179,0.015016550999999989,0.030357540000000016
53797,53797,SUP-T1,909743,276,276_909743,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986326198,0.887338088,0.789664963,0.325722351,0.166752233,0.030994205,0.029319727,0.018226314,0.039484846000000004,6.2392635,-0.013284445,3.7499528,-0.65734977,-0.14601511,-0.9876657,5.6250024000000005,-2.9163203,-0.12306404,-0.89089304,-0.879058,-4.175484,-1.4307306,-1.2218223,-0.015070294,-0.09984073,0.19132681,0.013673802000000013,0.021258532000000004
184890,214260,OCI-LY-19,1330984,1006,1006_1330984,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9531717820000001,0.856909503,0.618049014,0.413510645,0.293755932,0.25438814,0.248964214,0.22266459800000002,0.187628734,1.0556471,1.4813508999999998,-0.14369094,-0.41451228,-0.67126334,-0.862224,3.8488107000000005,0.33218109999999995,-0.42145390000000005,-0.8663605,-2.1497443,-1.8408455000000001,-1.0777923999999999,-0.35430992,-0.048815403,-0.23669665,-0.3153228,0.04682821799999992,0.03503586400000003
53831,53831,MONO-MAC-6,908148,86,86_908148,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962029928,0.892390564,0.8173841609999999,0.7771197129999999,0.676547008,0.30821893300000003,0.12468836900000001,0.048366439000000004,0.05918212900000001,0.8340601999999999,0.07706809,-0.46318567,1.4978011,2.6623075000000003,-0.50171983,-0.5841459,-1.1417115,-0.34173059999999994,-0.62675446,-0.67505723,-0.36238042,-0.90515417,-3.3149529,-1.6517751,-0.6868974,0.097341225,0.03797007200000002,0.010815690000000003
184911,214301,OVCAR-5,905969,1057,1057_905969,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972308675,0.9930485040000001,0.7730237209999999,0.784590059,0.646886861,0.525012432,0.36052460399999997,0.287510051,0.27178212,-1.7489641,-11.60882,-1.0525683000000001,-12.905505999999999,-0.114947915,0.3496498,-0.55610967,-0.78459215,-0.24922174,0.18665814,-1.9802227,0.104097076,-1.2393284,-1.0968702,-1.4803906999999998,-0.6571311,-0.14155118,0.027691325000000044,0.015727930999999973
53878,53878,KS-1,907313,245,245_907313,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.994398943,0.967825816,0.897754087,0.896804577,0.9520602690000001,0.646475881,0.147651755,0.011130111000000002,0.003789163,3.7443117999999993,1.636941,-0.9864495999999999,-59.194396999999995,-6.5303698,0.63236094,-0.726313,-0.9462287,-0.050409435999999995,-0.2391581,-0.63064575,-0.008545519,0.4973013,-2.75026,-4.4894169999999995,-1.2286948999999998,-0.06606854,0.00560105700000002,0.007340948000000002
53883,53883,SW982,909759,165,165_909759,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9926769790000001,0.500586603,0.254605669,0.14170692099999999,0.214677233,0.154829936,0.148865616,0.053239960999999995,0.023191583999999998,66.19767,-0.50013053,-0.5410263000000001,-1.6463338,-1.8201596999999998,-0.900341,15.032942000000002,-0.68577075,-0.06590724,-4.428813,-2.2138283,-1.016089,0.6567327,-0.5386257,-0.05367892,-0.8606309000000001,-0.27043540000000005,0.00732302099999993,0.030048376999999998
53890,53890,MONO-MAC-6,908148,274,274_908148,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962811278,0.8145896970000001,0.710354712,0.40984436799999996,0.19828500300000002,0.157604511,0.179540597,0.154424966,0.135052972,2.9856617,-0.2967626,1.8830082,-0.29599983,-0.80771124,-1.5392289,-2.144946,-0.2286883,-0.33469838,-1.3339945,-0.9381149,-2.704593,-1.9040339,-0.36612436,0.19742481,-0.22604077,-0.17434789,0.03718872200000001,0.019371994000000003
184994,214444,LAMA-84,907783,1021,1021_907783,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9695834090000001,0.868132527,0.743940665,0.49381573100000004,0.304779448,0.054718826,0.019036713,0.015622243999999999,0.014793301000000002,2.3353772,0.22415781,1.0140204,-0.24423283,0.32281852,-0.8573061,-0.9043087,-0.7572262,-0.27374947,-0.91305774,-1.1177268,-2.2511246,-1.7013261000000002,-2.2505457000000004,-0.32113904,-0.030730212000000003,-0.007460489,0.030416590999999937,0.0008289429999999969
185054,214546,RERF-LC-MS,910931,1007,1007_910931,2,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9945638040000001,0.839835198,0.884966578,0.8941922109999999,0.6740851809999999,0.435959675,0.292275978,0.181662385,0.22161009899999998,27.46273,-1.2916806,-0.7955817,-24.858109,0.08186281,-0.3966052,-0.23015916,-1.3611466,-0.04892564,-1.3925573,0.40618190000000004,0.08303100599999999,-1.9809628000000001,-2.1431298,-1.2931534,-0.9955223,0.3595295,0.005436195999999893,0.03994771399999997
53989,53989,TASK1,1299067,133,133_1299067,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.996165196,0.967459965,0.8611241159999999,0.573882752,0.218451425,0.074267019,0.057858874000000005,0.049107405,0.015144761000000001,6.4854902999999995,2.7044064999999997,1.7012648999999997,0.23739576,-0.5943395,-0.88620025,-0.46663898,2.8807945,-0.034513056,-0.25834715,-0.95702285,-2.5851722,-3.1988811000000004,-1.2976598,-0.14767335,-0.07876321,-0.30566382,0.003834804000000025,0.033962644
54012,54012,TASK1,1299067,180,180_1299067,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9922844390000001,0.7540526759999999,0.528081907,0.442275575,0.36122308399999997,0.394991518,0.297951957,0.312426598,0.296955128,29.876697999999998,-0.051466345999999996,-0.6202769,-0.055401742000000004,-1.4166244,-3.873675,-1.1491622,-2.0688672,-0.069440246,-2.1440854,-2.0337372,-0.77225685,-0.72947246,0.30391604,-0.8733559999999999,0.13027169,-0.13924314,0.007715560999999926,0.015471469999999987
54134,54134,CPC-N,753547,273,273_753547,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9519444579999999,0.9297278940000001,0.891551304,0.842656697,0.378133293,0.031846779,-0.015947084,-0.014469161000000001,-0.016130283999999998,-0.53768986,0.7183845999999999,0.28074932,8.500492999999999,-0.25453347,-0.86198175,-1.0309229,-2.1239567,-0.43249977,-0.19994903,-0.34358934,-0.44005182,-4.1807094,-3.1165787999999996,-0.43014482,0.013301318999999999,-0.014950106000000001,0.04805554200000006,0.001661122999999997
54146,54146,LN-18,1240168,276,276_1240168,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.994438796,0.998918513,0.992769683,0.990174694,0.998702898,0.9082955629999999,0.37035409700000005,0.058217257,0.040034578,-1.8055346999999997,-2.3725882,-0.57798,-4.2864512999999995,-11.601021000000001,4.9501987000000005,-0.41975695,-0.9417477,-0.050051093,0.040317893,-0.05533987,-0.023354532,0.07675354,-0.81366587,-4.8414736,-2.8092314999999997,-0.16364413,0.005561204000000042,0.018182679
54160,54160,SUP-HD1,1331039,245,245_1331039,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.976309113,0.9842219999999999,0.932948862,0.864554169,0.7404677559999999,0.374531289,0.035267837,0.025551264,-0.0014878729999999998,-1.3340051000000002,-7.479707,0.33392990000000006,0.8142688,1.9490450000000001,-0.07288957,-0.9713598,1.7827852,-0.21321791,0.07121587,-0.46145794,-0.61555254,-1.1167778,-3.293428,-3.0533714,-0.08744917,-0.24335225,0.023690886999999994,0.027039137
185235,214847,TE-4,1503371,1007,1007_1503371,2,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9645482870000001,0.863771263,0.947109135,0.882834088,0.729163723,0.32818053,0.275313851,0.094091705,0.072706681,1.8426563999999999,-1.8269533,-1.7712588,1.3908223999999998,1.6093728999999999,-0.8681574000000001,2.4279091,-0.88199556,-0.31906540000000005,-0.90699327,0.75004107,-0.57847583,-1.383033,-3.6088487999999996,-0.47580004,-1.6309993,-0.1924652,0.03545171299999994,0.021385024000000002
54172,54172,MY-M12,1330960,252,252_1330960,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95637716,0.870265871,0.8566418459999999,0.7831124559999999,0.644659609,0.209791025,0.09582352599999999,0.120061331,0.112121624,0.9739953000000001,-0.841786,4.3970423,0.8829591,2.1409162999999998,-0.7379266,-1.212673,-1.3275752,-0.39260566,-0.77500176,-0.122616105,-0.6617643,-1.2460752,-3.913818,-1.0257075,0.21814024,-0.07145734,0.04362284000000005,0.00793970699999999
185294,214944,CTB-1,949088,1031,1031_949088,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957894536,0.958570652,0.973349873,0.761935865,0.648408105,0.214960029,0.17475233399999998,0.112744438,0.08873427800000001,-1.0160573,20.859645999999998,-15.304825,-0.46300740000000007,2.8179927000000005,-0.9072376,0.54219043,-0.6127888000000001,-0.37894893,0.006084859000000001,0.13301288,-1.9027258999999999,-1.0217497,-3.901033,-0.3618692,-0.5580712,-0.21609144,0.04210546400000004,0.02401015999999999
54261,54261,MY-M12,1330960,312,312_1330960,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958189418,0.838225882,0.8395766709999999,0.797185725,0.75144531,0.639516219,0.300541451,0.183071679,0.13770105,1.8692153000000002,-1.0112598,-32.383026,0.07901382400000001,1.4470499,2.0284786,-0.6534555999999999,-0.61376774,-0.37629515,-1.0796716999999998,0.012156843,-0.3815185,-0.41166374,-1.0073617,-3.0507731,-1.0572282,-0.40833563,0.041810581999999985,0.045370628999999996
185361,215054,LXF-289,753592,1026,1026_753592,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998420867,0.7600472779999999,0.527592803,0.372822261,0.230261407,0.191608905,0.16577834800000002,0.16217573400000002,0.18056026600000002,149.9548,-0.024831474,-0.33418990000000004,-0.07888907,-0.72887015,-0.3317235,-0.8605286,-6.1030945999999995,-0.014211953000000001,-2.1453626,-2.0920901,-1.3929348,-1.2830473999999998,-0.34787247,-0.23247498,-0.03242362,0.1654608,0.0015791330000000103,0.01838453200000001
54325,54325,AU565,910704,274,274_910704,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.959731908,0.867576432,0.723203325,0.37075083200000003,0.22145342899999998,0.117840949,0.091813311,0.08919775099999999,0.096123962,1.2885511,0.56662476,1.4412613,-0.5764041999999999,-0.30599928,-0.74879825,-0.89950824,-3.648078,-0.36241257,-0.82939965,-1.299358,-3.1720724,-1.3436763999999999,-0.9325124,-0.23424873,-0.023540073999999998,0.06233595,0.04026809200000003,0.0069262110000000016
185439,215193,NCI-H196,1240186,1149,1149_1240186,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983421228,0.956413958,0.9382671290000001,0.82907523,0.630119699,0.49389357,0.44551161100000003,0.379486052,0.364960681,0.6290220999999999,-0.32807338,5.017119999999999,0.8220719000000001,-0.3152935,-0.64484084,0.36467326,-0.7800036,-0.14920914,-0.243065,-0.16332184,-0.9827271000000001,-1.7905995,-1.2260351,-0.43543762,-0.59423006,-0.13072847,0.01657877200000002,0.01452537100000001
54389,54389,ES6,949157,245,245_949157,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95634404,0.9100985340000001,0.9085939009999999,0.8532971779999999,0.8573427090000001,0.777655712,0.388435872,0.063628371,0.016299763000000002,0.059318065999999996,-0.9674636999999999,35.75032,-1.0731606000000002,-20.697470000000003,3.884358,-0.16549093,-0.8542872,-0.3929034,-0.41620964,-0.013541936000000001,-0.4976705,0.036409907000000005,-0.71718305,-3.5029788,-2.9232676,-0.42595747,0.04365596000000005,0.047328608
185567,215406,EoL-1-cell,906856,1059,1059_906856,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983608522,0.958321029,0.743587813,0.567473625,0.415842592,0.20446096600000002,0.11356400000000001,0.057377137,0.036823623,0.54272497,7.4916716,-0.17984676,-0.13901848,0.39405274,-0.56998646,-0.38186204,-0.6341936,-0.1475231,-0.22758758,-1.9325991000000002,-1.5850273000000001,-1.3646791999999999,-1.9024348000000002,-0.81807274,-0.5056818000000001,-0.18498164,0.01639147799999996,0.020553514000000002
54573,54573,RS4-11,909703,133,133_909703,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9674559629999999,0.923708098,0.6765844440000001,0.221680006,0.083087557,0.031907608999999997,0.015061352,0.010986191000000001,0.00984564,0.34426868,4.648811299999999,0.84079695,-0.6953373,-0.6307161,-0.6708426,-0.75809693,-0.7201211,-0.29289615,-0.39373112,-2.2241127,-4.09414,-1.2473319,-0.46061954,-0.15161633,-0.03667645,-0.010264966,0.03254403700000008,0.0011405510000000018
54648,54648,NCI-H2023,1240187,194,194_1240187,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958020427,0.8228914629999999,0.7776612270000001,0.7064784590000001,0.6579835039999999,0.60409141,0.47743044799999995,0.367425722,0.377356459,2.2189238,-0.66528076,0.5737854,-0.31872547,0.111291766,1.3502703,-0.13150227,-1.0902758,-0.37781596,-1.2161608,-0.4070724,-0.6406446,-0.43645486,-0.48502870000000003,-1.1399486,-0.9900428,0.089376844,0.04197957299999999,0.009930736999999967
54653,54653,RS4-11,909703,245,245_909703,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954857046,0.929113825,0.8787618290000001,0.8943522009999999,0.752979636,0.34531894799999996,-0.022774513,-0.030646432999999997,-0.040089124,-0.42973936,0.9559295,-1.3096278000000001,-10.067938999999999,1.8835921000000002,-0.09705925,-0.97861433,0.19954121,-0.40628654,-0.23168921,-0.45316777,0.14031334,-1.2723528,-3.6689464999999997,-3.3128413999999995,-0.07084727,-0.08498422,0.04514295400000001,0.009442691
54668,54668,RS4-11,909703,170,170_909703,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957426745,0.894556605,0.8367310440000001,0.397507214,0.00822544,0.011255066000000001,0.004620112,0.00476044,0.0017128229999999998,0.47675145,-0.08023816,6.5956693,-0.11370539999999998,-1.0077825999999999,-3.1900241,-1.0211497999999999,-22.717817,-0.38315946,-0.5658313,-0.5204300000000001,-3.9530144,-3.5035352999999994,0.027266635,-0.05971459,0.001262952,-0.027428553999999997,0.04257325499999998,0.0030476170000000007
54689,54689,SK-LMS-1,909720,219,219_909720,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9762199340000001,0.968686928,0.96069117,0.932367675,0.8629502309999999,0.341244448,0.189446417,0.178024772,0.17583087,-0.6832212,0.061432242000000005,2.5423014,1.4508809999999999,6.5154834,-0.70903516,-0.9247576,-0.8079176,-0.21402043,-0.067797124,-0.07196205,-0.25491127,-0.6247571999999999,-4.695352,-1.3661823999999998,-0.10279486,-0.019745084,0.023780065999999933,0.0021939019999999976
54726,54726,RS4-11,909703,87,87_909703,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9658572679999999,0.924320433,0.8452225940000001,0.5417373910000001,0.213051543,0.17766901100000002,0.177537268,0.181353123,0.185126633,0.21656370000000003,0.9042834999999999,2.8368325,0.08303702,-0.89235145,-0.9962767,-29.964823,-0.011098206,-0.30728459999999996,-0.37383127,-0.71188074,-2.7313669999999997,-2.9581717999999997,-0.31844288,-0.0011856710000000001,0.03434274,0.033961597999999996,0.034142732000000064,0.0037735100000000077
185872,215886,WSU-DLCL2,1331050,1016,1016_1331050,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968790005,0.938861243,0.739268467,0.475461997,0.37455261,0.31899195199999997,0.333894331,0.276049776,0.290608327,-0.041052878,5.668932,0.32172382,-0.6174871999999999,-0.44940037,-1.2682183,-4.881566,-1.251684,-0.28089005,-0.2693587,-1.7963346999999998,-2.3742585,-0.90818423,-0.5000458999999999,0.13412146,-0.5206013,0.131027,0.03120999499999999,0.014558550999999975
54845,54845,SW954,924247,170,170_924247,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.991249855,0.970940358,0.907616878,0.895632359,0.166856709,0.023454416000000002,0.026702019,0.013769085,0.010281982,1.3210492,2.1179235,-0.81074214,59.81,-0.80322844,-1.0226468,-4.9823027,-0.7303703,-0.078751266,-0.18278557,-0.5699114000000001,-0.107860215,-6.55898,-1.2906207,0.029228419,-0.11639641,-0.031383928,0.008750145000000042,0.003487103
